Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
507. Deep Cover,2025,1h 40m,R,6.7,46K,67.0,Three improv actors are asked to go undercover by the police in London's criminal underworld.,https://www.imdb.com/title/tt31121295/?ref_=sr_i_507,"['Derek Connolly', 'Colin Trevorrow', 'Ben Ashenden']",['Tom Kingsley'],"['Bryce Dallas Howard', 'Orlando Bloom', 'Nick Mohammed', 'Sean Bean', 'Paddy Considine', 'Sonoya Mizuno', 'Ian McShane', 'Ben Ashenden', 'Alexander Owen', 'Leart Dokle']",,,,,"June 12, 2025",['United Kingdom'],"['Mill Hill Broadway Train Station, Station Rd, London NW7 2JU, England, UK (on location)']","['Metronome Film Co.', 'Parkes/MacDonald Image Nation']","Awards, 1 win & 1 nomination total","['Buddy Comedy', 'Action', 'Comedy', 'Crime']",['English']
508. Code 3,2025,1h 44m,R,7.2,20K,,"A burnt-out two-man paramedic crew and their student trainee ride-along embark on a 24-hour shift that exposes the funny, tragic, and broken aspects of the health-care system.",https://www.imdb.com/title/tt26394837/?ref_=sr_i_508,"['Christopher Leone', 'Patrick Pianezza']",['Christopher Leone'],"['Rainn Wilson', 'Lil Rel Howery', 'Aimee Carrero', 'Rob Riggle', 'Yvette Nicole Brown', 'Page Kennedy', 'Xolo Maridueña', ""Tree O'Toole"", 'Therese McLaughlin', 'Andy Milder']",,,"$35,190",,"September 12, 2025",['United States'],"['Santa Clarita, California, USA (Location)']","['Circle Management + Production', 'Circle of Confusion', 'Concourse Media']",,"['Medical Drama', 'Action', 'Comedy', 'Drama']",['English']
509. My Oxford Year,2025,1h 52m,PG-13,5.9,30K,39.0,"When Anna, an ambitious young American woman, sets out for Oxford University to fulfill a childhood dream, she has her life completely on track until she meets a charming and clever local who profoundly alters both of their lives.",https://www.imdb.com/title/tt4978342/?ref_=sr_i_509,"['Julia Whelan', 'Allison Burnett', 'Melissa Osborne']",['Iain Morris'],"['Sofia Carson', 'Corey Mylchreest', 'Dougray Scott', 'Catherine McCormack', 'Harry Trevaldwyn', 'Esmé Kingdom', 'Nikhil Parmar', 'Poppy Gilbert', 'Romina Cocca', 'Yadier Fernández']",,,,,"August 1, 2025",['United States'],"['Merton Street Wine Bar, Oxford, Oxfordshire, England, UK']","['Presque Isle Films', 'Screen Gems', 'Temple Hill Entertainment']","Awards, 1 win & 1 nomination total","['Coming-of-Age', 'Teen Drama', 'Comedy', 'Drama', 'Romance']",['English']
510. The Family Plan 2,2025,1h 46m,PG-13,5.6,17K,38.0,"Now that Dan’s assassin days are behind him, all he wants for Christmas is quality time with his kids. But when he learns his daughter has her own plans, he books a family trip to London—putting them all in the crosshairs of an unexpected enemy.",https://www.imdb.com/title/tt34276058/?ref_=sr_i_510,['David Coggeshall'],['Simon Cellan Jones'],"['Mark Wahlberg', 'Michelle Monaghan', 'Kit Harington', 'Zoe Colletti', 'Van Crosby', 'Peter Lindsey', 'Theodore Lindsey', 'Reda Elazouar', 'Sidse Babett Knudsen', 'Sanjeev Bhaskar']",,,,,"November 21, 2025","['United States', 'United Kingdom']","['Hollowshore Boatyard, Faversham, Kent, England, UK (Port Inconnu, France)']","['Apple Original Films', 'Municipal Pictures', 'Skydance Media']",,"['One-Person Army Action', 'Action', 'Comedy', 'Family']",['English']
511. Bandar,2025,2h 20m,,7.3,1.2K,,"TV star Samar's life spirals when his ex Gayatri accuses him of rape after he blocks contact with her. Despite his new relationship with Khushi, he faces arrest and encounters a corrupt justice system.",https://www.imdb.com/title/tt32389930/?ref_=sr_i_511,"['Abhishek Banerjee', 'Sudip Sharma']","['Anurag Kashyap', 'Sakshi Mehta']","['Bobby Deol', 'Sapna Pabbi', 'Sanya Malhotra', 'Saba Azad', 'Gagan Ahuja', 'Moin Ayan', 'Aamir Aziz', 'Aurobindo Bhatacharjee', 'Nagesh Bhonsle', 'Agu Stanley Chiedozie']",,,"$84,729",,"June 5, 2026",['India'],"['Mumbai, Maharashtra, India']","['Nikhil Dwivedi production', 'Saffron Magicworks', 'Zee Studios']",,"['Hindi', 'Dark Comedy', 'Jukebox Musical', 'Prison Drama', 'Psychological Drama', 'Psychological Thriller', 'Crime', 'Drama', 'Musical', 'Mystery']","['Hindi', 'Marathi', 'English']"
512. Red Sonja,2025,1h 50m,R,4.6,9K,41.0,"Captured and forced to fight for survival, Red Sonja must rally an army of outcasts to reclaim her freedom and take down a tyrant and his ruthless bride.",https://www.imdb.com/title/tt0800175/?ref_=sr_i_512,"['Tasha Huo', 'Robert E. Howard', 'Roy Thomas']",['MJ Bassett'],"['Matilda Lutz', 'Robert Sheehan', 'Wallis Day', 'Luca Pasqualino', 'Michael Bisping', 'Martyn Ford', 'Eliza Matengu', 'Danica Davis', 'Joana Nwamerue', 'Manal El-Feitury']",,,"$271,461",,"August 13, 2025",['United States'],"['Sofia, Bulgaria']","['Millennium Films', 'Dynamite Entertainment Comics', 'Eclectic Pictures']",,"['Superhero', 'Sword & Sandal', 'Sword & Sorcery', 'Action', 'Adventure', 'Drama', 'Fantasy', 'Thriller']",['English']
513. The Birthday Party,2025,1h 43m,,5.2,272,,"Markos Timoleon, a wealthy Greek businessman, hosts his daughter's 25th birthday party on his private island. Unforeseen events unfold, jeopardizing his power and challenging his life's foundations.",https://www.imdb.com/title/tt33269988/?ref_=sr_i_513,"['Miguel Ángel Jiménez', 'Giorgos Karnavas', 'Panos Karnezis']",['Miguel Ángel Jiménez'],"['Willem Dafoe', 'Vic Carmen Sonne', 'Emma Suárez', 'Joe Cole', 'Christos Stergioglou', 'Antonis Tsiotsiopoulos', 'Elsa Lekakou', 'Francesc Garrido', 'Carlos Cuevas', 'Maria Pau Pigem']",,,"$57,819",,"May 21, 2026","['Greece', 'Spain', 'United Kingdom', 'Netherlands']","['Athens, Greece']","['Heretic', 'Eolo Films Productions', 'Fasten Films']","Awards, 1 nomination total",['Drama'],"['English', 'Spanish', 'Greek']"
514. Nonnas,2025,1h 51m,PG,6.8,48K,56.0,"After losing his beloved mother, a man risks everything to honor her by opening an Italian restaurant with actual grandmothers as the chefs.",https://www.imdb.com/title/tt28309594/?ref_=sr_i_514,"['Liz Maccie', 'Jody Scaravella']",['Stephen Chbosky'],"['Vince Vaughn', 'Lorraine Bracco', 'Talia Shire', 'Theodore Helm', 'Jimmy Smagula', 'Jamie Eddy', 'Adam Ferrara', 'Jack Casey', 'Kate Eastman', 'Karen Giordano']",,,,,"May 9, 2025",['United States'],"['Bayonne, New Jersey, USA']","['Fifth Season', 'Madison Wells', 'Matador Content']","Nominated for 1 Primetime Emmy, 3 wins & 6 nominations total","['Comedy', 'Drama', 'Family']",['English']
515. Worldbreaker,2025,1h 35m,R,4.3,4.1K,,A father hides his daughter on an island to keep her safe while he equips her for survival and the battles ahead.,https://www.imdb.com/title/tt14264694/?ref_=sr_i_515,['Joshua Rollins'],['Brad Anderson'],"['Luke Evans', 'Milla Jovovich', 'Billie Boullet', 'Meadow Williams', 'Mila Harris', 'Chris Finlayson', 'Steven Calvert', 'Brian Devlin', 'Charis Agbonlahor', 'Kevin Glynn']",,,"$189,608",,"December 5, 2025",['United States'],"['Belfast, County Antrim, Northern Ireland, UK']","['Amasia Entertainment', '23ten', 'Dark Castle Entertainment']","Awards, 1 nomination total","['Dystopian Sci-Fi', 'Action', 'Drama', 'Sci-Fi']",['English']
516. DEVOUR,"Releases Aug 1, 2026",1h 52m,,6.5,62,,"A struggling all female metal band called ""The Virginia Bitches"" have a taste for blood and while on tour their van breaks down in the middle of nowhere. Seeking help they come across a town full of cannibals led by an infamous Warlock.",https://www.imdb.com/title/tt14541160/?ref_=sr_i_516,"['Desiree Hansen', 'Scott B. Hansen']",['Scott B. Hansen'],"['KateLynn E. Newberry', 'Andrew Pierson', 'John Potash', 'Coby Connell', 'John Wells', 'J. Gaven Wilde', 'Ashleigh Amberlynn', 'Cory DeAn Cowley', 'Guy Messenger', 'Kayte Giralt']","$300,000 (estimated)",,,,"August 1, 2026",['United States'],"['Atlanta, Georgia, USA']","['Digital Thunderdome', 'Flying Banzai Productions']","Awards, 4 wins & 2 nominations total",['Horror'],['English']
517. Brunello: The Gracious Visionary,"Releases Jul 24, 2026",2h,PG-13,7.2,49,,"A farmer's son transforms into a fashion mogul, building a billion-dollar luxury empire while staying true to his humanistic values and commitment to ethical business practices and fine craftsmanship.",https://www.imdb.com/title/tt37107071/?ref_=sr_i_517,['Giuseppe Tornatore'],['Giuseppe Tornatore'],"['Marta Aguilar', 'Ramin Arani', 'Lorenzo Bachiorri', 'Cardinale Gualtiero Bassetti', 'Federica Benda', 'Arcangela Berardi', 'Enzo Biagiotti', 'Paolo Budelli', 'Matteo Calderini', 'Simona Calisti']",,,"$1,193,835",,"July 24, 2026",['Italy'],"['Umbria, Italy (filming location)']","['Brunello Cucinelli', 'Masifilm', 'Rai Cinema']",,"['Italian', 'Biography', 'Documentary', 'History']",['Italian']
518. Time of Death,2025,1h 47m,,4.7,778,,"When a prisoner vanishes without a trace, Detective Frank Morley is sent to a decaying prison on the verge of shutdown. What begins as a routine investigation quickly spirals into a dangerous search for answers.",https://www.imdb.com/title/tt26689505/?ref_=sr_i_518,['Jason Rosen'],['Will Wernick'],"['Michael Kelly', 'Kevin Pollak', 'Dennis Haysbert', 'Mena Suvari', 'Jeff Kober', 'Alex Solowitz', 'Sir Brodie', 'Noel Gugliemi', 'Trevor Morgan', 'Cotter Smith']",,,,,"June 12, 2026",['United States'],,"['Silent Partner Media', 'Ikigai International']",,"['Horror', 'Mystery', 'Thriller']",['English']
519. Prisoners of Paradise,"Releases Aug 10, 2026",1h 48m,TV-14,7.2,16,,17-year-old orphan Lucy Gladwell who is sent from England to live under the guardianship of her uncle George Huyton.,https://www.imdb.com/title/tt12759038/?ref_=sr_i_519,"['Alan Govinden', 'Romesh Gunesekera', 'Mitch Jenkins']",['Mitch Jenkins'],"['Ellie Bamber', 'Mehdi Dehbi', 'Rupert Penry-Jones', 'Rhona Mitra', 'Edward Akrout', 'Amy Beth Hayes', 'Emilio Iglesias', 'Clara Marley', 'Thierry Garnier', 'Richard Sumitro']",,,,,"August 10, 2026",['United Kingdom'],['Mauritius'],"['AMG International Film', 'Atelier11', 'Stage 5 Films']","Awards, 6 wins & 1 nomination total","['Drama', 'Romance']",['English']
520. Brick,2025,1h 39m,TV-MA,5.5,28K,53.0,A couple whose apartment building is suddenly surrounded by a mysterious brick wall must work with their neighbors to find a way out.,https://www.imdb.com/title/tt31806049/?ref_=sr_i_520,"['Caroline Bruckner', 'Philip Koch', 'Chris Ryden']",['Philip Koch'],"['Matthias Schweighöfer', 'Ruby O. Fee', 'Frederick Lau', 'Salber Lee Williams', 'Murathan Muslu', 'Sira-Anna Faal', 'Axel Werner', 'Alexander Beyer', 'Josef Berousek', 'Daniele Rizzo']",,,,,"July 10, 2025",['Germany'],"['Barrandov Studios, Prague, Czech Republic (Studio)']","['Nocturna Productions', 'W&B Television', 'Leonine Studios']",,"['German', 'Whodunnit', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']","['German', 'English']"
521. The Perfect Neighbor,2025,1h 36m,R,7.1,33K,83.0,"A minor disagreement between neighbors in Florida takes a lethal turn, with police body camera footage and interviews probing the aftermath of the state's controversial ""stand your ground"" laws.",https://www.imdb.com/title/tt34962891/?ref_=sr_i_521,"['Susan Lorincz', 'Ajike Owens', 'Franklin Baez-Colon']",['Geeta Gandbhir'],"['Susan Lorincz', 'Ajike Owens', 'Franklin Baez-Colon', 'Michael Balken', 'Aaron Barbosa', 'Troy Campbell', 'Cash', 'Jonathan Coleman', 'Pamela Dias', 'Troy Gann']",,,,,"October 17, 2025",['United States'],,"['Message Pictures', 'Park Pictures', ""SO'B Productions""]","Nominated for 1 Oscar, 38 wins & 42 nominations total","['Crime Documentary', 'True Crime', 'Crime', 'Documentary', 'Drama', 'Thriller']",['English']
522. Back in Action,2025,1h 54m,PG-13,5.9,68K,46.0,Former CIA spies Emily and Matt are pulled back into espionage after their secret identities are exposed.,https://www.imdb.com/title/tt21191806/?ref_=sr_i_522,"['Seth Gordon', ""Brendan O'Brien"", 'Lillian Yu']",['Seth Gordon'],"['Jamie Foxx', 'Cameron Diaz', 'McKenna Roberts', 'Rylan Jackson', 'Kyle Chandler', 'Glenn Close', 'Jamie Demetriou', 'Andrew Scott', 'Fola Evans-Akingbola', 'Robert Besta']","$158,900,000 (estimated)",,,,"January 17, 2025",['United States'],"['Ljubljana, Slovenia (opening drone shot)']","['Netflix', 'Chernin Entertainment', 'Exhibit A']","Awards, 1 nomination total","['Dark Comedy', 'Globetrotting Adventure', 'Spy', 'Action', 'Adventure', 'Comedy', 'Drama', 'Thriller']","['English', 'Polish']"
523. Another Simple Favor,2025,2h,R,5.3,32K,54.0,"Stephanie Smothers and Emily Nelson reunite on the island of Capri, Italy for Emily's extravagant wedding to a rich Italian businessman, which is interrupted by murder and betrayal.",https://www.imdb.com/title/tt20214908/?ref_=sr_i_523,"['Darcey Bell', 'Jessica Sharzer', 'Laeta Kalogridis']",['Paul Feig'],"['Blake Lively', 'Anna Kendrick', 'Allison Janney', 'Joshua Satine', 'Mitch Salm', 'Andrew Rannells', 'Diletta Jayne', 'Holmes', 'Aparna Nancherla', 'Kelly McCormack']",,,,,"May 1, 2025",['United States'],"['Capri, Italy']","['Amazon MGM Studios', 'Amazon Studios', 'BRON Studios']","Awards, 1 win & 4 nominations total","['Dark Comedy', 'Psychological Thriller', 'Whodunnit', 'Comedy', 'Crime', 'Mystery', 'Thriller']",['English']
524. Late Fame,"Releases Aug 7, 2026",1h 36m,,6.8,324,75.0,"Legendary New York poet Ed Saxberger's forgotten works captivate an eccentric group of young creatives, reigniting his artistic passion. Their intrigue intertwines with the bewitching presence of actress Gloria.",https://www.imdb.com/title/tt32298494/?ref_=sr_i_524,"['Samy Burch', 'Arthur Schnitzler']",['Kent Jones'],"['Greta Lee', 'Willem Dafoe', 'Jake Lacy', 'Clark Johnson', 'Tony Torn', 'William Hill', 'Welker White', 'Edmund Donovan', 'Dan Jablons', 'Graham Campbell']",,,,,"August 7, 2026",['United States'],,"['Pine Bay Pictures', 'AmorFortuna', 'Fresh Fish Films']","Awards, 1 win & 2 nominations total","['Comedy', 'Drama']",['English']
525. The Parenting,2025,1h 34m,R,5.7,9.3K,45.0,A couple rents a countryside house for a weekend with their parents and then discover it's inhabited by a 400-year-old poltergeist.,https://www.imdb.com/title/tt14041896/?ref_=sr_i_525,['Kent Sublette'],['Craig Johnson'],"['Nik Dodani', 'Brandon Flynn', 'Brian Cox', 'Edie Falco', 'Lisa Kudrow', 'Dean Norris', 'Vivian Bang', 'Parker Posey', 'Kate Avallone', 'Elle Kaye']",,,,,"March 13, 2025",['United States'],"['Worcester, Massachusetts, USA (location)']","['New Line Cinema', 'Good Fear Content', 'Mighty Engine']","Awards, 4 nominations total","['Supernatural Horror', 'Comedy', 'Horror']","['English', 'Latin']"
526. Ballad of a Small Player,2025,1h 41m,R,5.9,26K,46.0,"When his past and his debts start to catch up with him, a high-stakes gambler lying low in Macau encounters a kindred spirit who might just hold the key to his salvation.",https://www.imdb.com/title/tt32063098/?ref_=sr_i_526,"['Rowan Joffe', 'Lawrence Osborne']",['Edward Berger'],"['Colin Farrell', 'Tilda Swinton', 'Alex Jennings', 'Chik-Ka Lai', 'Alan K. Chang', 'Margaret Cheung', 'Jason Tobin', 'Fala Chen', 'Deanie Ip', 'Selena Fong']",,,,,"October 29, 2025","['United Kingdom', 'Germany']",['Macau'],"['Good Chaos', 'Nine Hours', 'Stigma Films']","Awards, 3 nominations total","['Dark Comedy', 'Psychological Drama', 'Psychological Thriller', 'Crime', 'Drama', 'Mystery', 'Thriller']","['English', 'Cantonese']"
527. The Hand That Rocks the Cradle,2025,1h 45m,R,5.3,11K,52.0,"An upscale suburban mom brings a new nanny, Polly Murphy, into her home, only to discover she is not the person she claims to be.",https://www.imdb.com/title/tt33502160/?ref_=sr_i_527,"['Micah Bloomberg', 'Amanda Silver']",['Michelle Garza Cervera'],"['Maika Monroe', 'Mary Elizabeth Winstead', 'Raúl Castillo', 'Mileiah Vega', 'Nora Contreras', 'Lola Contreras', 'Martin Starr', 'Yvette Lu', 'Riki Lindhome', 'Shannon Cochran']",,,,,"October 22, 2025",['United States'],"['Los Angeles, California, USA']","['20th Century Studios', 'Department M', 'Radar Pictures']","Awards, 1 nomination total","['Psychological Thriller', 'Horror', 'Thriller']",['English']
528. Camp,2025,1h 51m,,5.6,132,85.0,"New project from Avalon Fast. A story of impossible redemption, modern witchcraft, and duels that repeat themselves like cursed cycles.",https://www.imdb.com/title/tt38226226/?ref_=sr_i_528,['Avalon Fast'],['Avalon Fast'],"['Zola Grimmer', 'Alice Wordsworth', 'Cherry Moore', 'Lea Rose Sebastianis', 'Ella Reece', 'Austyn Van de Kamp', 'Aidan Laudersmith', 'Izza Jarvis', 'Sophie Bawks-Smith', 'Michael Tan']",,,,,"June 26, 2026",['Canada'],"['Alberta, Canada']","['Téléfilm Canada', 'Camp Productions', 'Filmoption International']","Awards, 1 nomination total",['Horror'],['English']
529. Bridget Jones: Mad About the Boy,2025,2h 4m,R,6.5,35K,72.0,"After jumping back into the dating pool, single mother Bridget Jones finds herself caught between a younger man and her son's science teacher.",https://www.imdb.com/title/tt32063050/?ref_=sr_i_529,"['Helen Fielding', 'Dan Mazer', 'Abi Morgan']",['Michael Morris'],"['Renée Zellweger', 'Chiwetel Ejiofor', 'Leo Woodall', 'Mila Jankovic', 'Casper Knopf', 'Elena Rivers', 'Hugh Grant', 'Colin Firth', 'Neil Edmond', 'Sally Phillips']","$50,000,000 (estimated)",,"$140,433,351",,"February 13, 2025","['United Kingdom', 'France', 'United States']","['Christ Church Primary School, Hampstead, London, England, UK (used under the name of Galsworthy Hill)']","['Universal Pictures', 'StudioCanal', 'Miramax']","Nominated for 1 Primetime Emmy, 8 wins & 28 nominations total","['Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['English']
530. This Tempting Madness,2025,1h 32m,R,4.6,220,,"After emerging from a coma with serious injuries and memory gaps, a woman's husband is jailed. As she works to reconstruct her past, she begins to doubt herself and what is real.",https://www.imdb.com/title/tt30796568/?ref_=sr_i_530,"['Andrew Davis', 'Jennifer E. Montgomery']",['Jennifer E. Montgomery'],"['Simone Ashley', 'Suraj Sharma', 'Austin Stowell', 'Mojean Aria', 'Zenobia Shroff', 'Amol Shah', 'Niya Brahmbhatt', 'Nara Brahmbhatt', 'Auden Thornton', 'Bevin Bru']",,,,,"June 12, 2026",['United States'],"['Los Angeles, California, USA (Studio)']","['Catchlight Studios', 'Mango Monster Productions', 'Smoke Jumper Films']","Awards, 1 nomination total",['Thriller'],['English']
531. The Wrong Paris,2025,1h 45m,TV-14,6.1,15K,,"A woman joins a dating show for an art opportunity, thinking that it's in Paris, France, but it's actually in Paris, Texas. She tries to get eliminated until falling for the bachelor complicates her plans.",https://www.imdb.com/title/tt33039440/?ref_=sr_i_531,['Nicole Henrich'],['Janeen Damian'],"['Miranda Cosgrove', 'Pierson Fode', 'Madison Pettis', 'Yvonne Orji', 'Torrance Coombs', 'Christin Park', 'Emilija Baranac', 'Frances Fisher', 'Ava Bianchi', 'Madeleine Arthur']",,,,,"September 12, 2025",['United States'],"['Vancouver, British Columbia, Canada']","['Brad Krevoy Television', 'Motion Picture Corporation of America (MPCA)']",,"['Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['English']
